净值日期,单位净值,日增长率
2017-11-14,1.0,0.0
2017-11-17,1.0002,0.0
2017-11-24,1.0008,0.0
2017-12-01,1.0015,0.0
2017-12-08,1.0022,0.0
2017-12-15,1.0027,0.0
2017-12-22,1.0033,0.0
2017-12-29,1.0043,0.0
2017-12-31,1.005,0.0
2018-01-05,1.0064,0.0
2018-01-12,1.0068,0.0
2018-01-19,1.0074,0.0
2018-01-26,1.008,0.0
2018-02-02,1.0078,0.0
2018-02-09,1.0012,0.0
2018-02-12,1.0014,0.02
2018-02-13,1.0014,0.0
2018-02-14,1.0015,0.01
2018-02-22,1.002,0.0499
2018-02-23,1.002,0.0
2018-02-26,1.0021,0.01
2018-02-27,1.0021,0.0
2018-02-28,1.0021,0.0
2018-03-01,1.0021,0.0
2018-03-02,1.0021,0.0
2018-03-05,1.0022,0.01
2018-03-06,1.0022,0.0
2018-03-07,1.0022,0.0
2018-03-08,1.0022,0.0
2018-03-09,1.0023,0.01
2018-03-12,1.0024,0.01
2018-03-13,1.0024,0.0
2018-03-14,1.0024,0.0
2018-03-15,1.0025,0.01
2018-03-16,1.0025,0.0
2018-03-19,1.0026,0.01
2018-03-20,1.0026,0.0
2018-03-21,1.0025,-0.01
2018-03-22,1.0025,0.0
2018-03-23,1.0029,0.0399
2018-03-26,1.0027,-0.0199
2018-03-27,1.0022,-0.0499
2018-03-28,1.0019,-0.0299
2018-03-29,1.0017,-0.02
2018-03-30,1.0022,0.0499
2018-04-02,1.003,0.0798
2018-04-03,1.0042,0.1196
2018-04-04,1.0054,0.1195
2018-04-09,1.0058,0.0398
2018-04-10,1.0057,-0.0099
2018-04-11,1.0057,0.0
2018-04-12,1.0055,-0.0199
2018-04-13,1.0055,0.0
2018-04-16,1.0057,0.0199
2018-04-17,1.0048,-0.0895
2018-04-18,1.005,0.0199
2018-04-19,1.0065,0.1493
2018-04-20,1.0059,-0.0596
2018-04-23,1.0062,0.0298
2018-04-24,1.008,0.1789
2018-04-25,1.008,0.0
2018-04-26,1.0054,-0.2579
2018-04-27,1.0049,-0.0497
2018-05-02,1.0065,0.1592
2018-05-03,1.0086,0.2086
2018-05-04,1.009,0.0397
2018-05-07,1.0132,0.4163
2018-05-08,1.0137,0.0493
2018-05-09,1.0124,-0.1282
2018-05-10,1.0124,0.0
2018-05-11,1.0116,-0.079
2018-05-14,1.0142,0.257
2018-05-15,1.015,0.0789
2018-05-16,1.0155,0.0493
2018-05-17,1.0113,-0.4136
2018-05-18,1.0144,0.3065
2018-05-21,1.0149,0.0493
2018-05-22,1.0141,-0.0788
2018-05-23,1.0111,-0.2958
2018-05-24,1.0081,-0.2967
2018-05-25,1.0072,-0.0893
2018-05-28,1.0113,0.4071
2018-05-29,1.0094,-0.1879
2018-05-30,1.0057,-0.3666
2018-05-31,1.0141,0.8352
2018-06-01,1.01,-0.4043
2018-06-04,1.0151,0.505
2018-06-05,1.0214,0.6206
2018-06-06,1.0226,0.1175
2018-06-07,1.0219,-0.0685
2018-06-08,1.0193,-0.2544
2018-06-11,1.019,-0.0294
2018-06-12,1.0238,0.4711
2018-06-13,1.0213,-0.2442
2018-06-14,1.0203,-0.0979
2018-06-15,1.0186,-0.1666
2018-06-19,1.0056,-1.2763
2018-06-20,1.0096,0.3978
2018-06-21,1.01,0.0396
2018-06-22,1.0109,0.0891
2018-06-25,1.0094,-0.1484
2018-06-26,1.0074,-0.1981
2018-06-27,1.0008,-0.6552
2018-06-28,1.0004,-0.04
2018-06-29,1.0047,0.4298
2018-06-30,1.0048,0.0
2018-07-02,1.0024,-0.2289
2018-07-03,1.0023,-0.01
2018-07-04,1.001,-0.1297
2018-07-05,1.0012,0.02
2018-07-06,1.0024,0.1199
2018-07-09,1.0084,0.5986
2018-07-10,1.0088,0.0397
2018-07-11,1.006,-0.2776
2018-07-12,1.0122,0.6163
2018-07-13,1.0163,0.4051
2018-07-16,1.016,-0.0295
2018-07-17,1.0134,-0.2559
2018-07-18,1.0107,-0.2664
2018-07-19,1.0093,-0.1385
2018-07-20,1.01,0.0694
2018-07-23,1.0086,-0.1386
2018-07-24,1.015,0.6345
2018-07-25,1.0122,-0.2759
2018-07-26,1.0048,-0.7311
2018-07-27,1.0039,-0.0896
2018-07-30,0.9953,-0.8567
2018-07-31,0.9975,0.221
2018-08-01,0.9901,-0.7419
2018-08-02,0.98,-1.0201
2018-08-03,0.9661,-1.4184
2018-08-06,0.9567,-0.973
2018-08-07,0.9656,0.9303
2018-08-08,0.9568,-0.9114
2018-08-09,0.9677,1.1392
2018-08-10,0.9677,0.0
2018-08-13,0.9659,-0.186
2018-08-14,0.9638,-0.2174
2018-08-15,0.9546,-0.9546
2018-08-16,0.9499,-0.4924
2018-08-17,0.945,-0.5158
2018-08-20,0.9461,0.1164
2018-08-21,0.9541,0.8456
2018-08-22,0.9468,-0.7651
2018-08-23,0.9479,0.1162
2018-08-24,0.9447,-0.3376
2018-08-27,0.9585,1.4608
2018-08-28,0.9568,-0.1774
2018-08-29,0.9545,-0.2404
2018-08-30,0.9476,-0.7229
2018-08-31,0.9387,-0.9392
2018-09-03,0.9422,0.3729
2018-09-04,0.9509,0.9234
2018-09-05,0.9399,-1.1568
2018-09-06,0.933,-0.7341
2018-09-07,0.9301,-0.3108
2018-09-10,0.9201,-1.0752
2018-09-11,0.9222,0.2282
2018-09-12,0.912,-1.1061
2018-09-13,0.9163,0.4715
2018-09-14,0.9129,-0.3711
2018-09-17,0.9103,-0.2848
2018-09-18,0.9228,1.3732
2018-09-19,0.9295,0.7261
2018-09-20,0.9285,-0.1076
2018-09-21,0.9423,1.4863
2018-09-25,0.9388,-0.3714
2018-09-26,0.9494,1.1291
2018-09-27,0.9457,-0.3897
2018-09-28,0.9505,0.5076
2018-10-08,0.9188,-3.3351
2018-10-09,0.9146,-0.4571
2018-10-10,0.9115,-0.3389
2018-10-11,0.8857,-2.8305
2018-10-12,0.9002,1.6371
2018-10-15,0.8914,-0.9776
2018-10-16,0.8801,-1.2677
2018-10-17,0.8822,0.2386
2018-10-18,0.8661,-1.825
2018-10-19,0.8822,1.8589
2018-10-22,0.9078,2.9018
2018-10-23,0.8877,-2.2141
2018-10-24,0.8808,-0.7773
2018-10-25,0.8744,-0.7266
2018-10-26,0.8672,-0.8234
2018-10-29,0.8465,-2.387
2018-10-30,0.845,-0.1772
2018-10-31,0.8556,1.2544
2018-11-01,0.8638,0.9584
2018-11-02,0.8884,2.8479
2018-11-05,0.8847,-0.4165
2018-11-06,0.8799,-0.5426
2018-11-07,0.8772,-0.3069
2018-11-08,0.8714,-0.6612
2018-11-09,0.8692,-0.2525
2018-11-12,0.8818,1.4496
2018-11-13,0.8885,0.7598
2018-11-14,0.8839,-0.5177
2018-11-15,0.8923,0.9503
2018-11-16,0.8953,0.3362
2018-11-19,0.898,0.3016
2018-11-20,0.8809,-1.9042
2018-11-21,0.8815,0.0681
2018-11-22,0.8802,-0.1475
2018-11-23,0.8682,-1.3633
2018-11-26,0.8684,0.023
2018-11-27,0.8664,-0.2303
2018-11-28,0.875,0.9926
2018-11-29,0.8667,-0.9486
2018-11-30,0.8767,1.1538
2018-12-03,0.8973,2.3497
2018-12-04,0.899,0.1895
2018-12-05,0.8969,-0.2336
2018-12-06,0.8774,-2.1742
2018-12-07,0.8774,0.0
2018-12-10,0.8736,-0.4331
2018-12-11,0.8786,0.5723
2018-12-12,0.882,0.387
2018-12-13,0.8958,1.5646
2018-12-14,0.8843,-1.2838
2018-12-17,0.8766,-0.8707
2018-12-18,0.875,-0.1825
2018-12-19,0.8712,-0.4343
2018-12-20,0.869,-0.2525
2018-12-21,0.8658,-0.3682
2018-12-24,0.8674,0.1848
2018-12-25,0.8666,-0.0922
2018-12-26,0.8663,-0.0346
2018-12-27,0.8658,-0.0577
2018-12-28,0.8681,0.2657
2018-12-31,0.8682,0.0
2019-01-02,0.8662,-0.2189
2019-01-03,0.8647,-0.1732
2019-01-04,0.8671,0.2776
2019-01-07,0.8671,0.0
2019-01-08,0.8669,-0.0231
2019-01-09,0.8706,0.4268
2019-01-10,0.8692,-0.1608
2019-01-11,0.8744,0.5983
2019-01-14,0.8686,-0.6633
2019-01-15,0.8851,1.8996
2019-01-16,0.8829,-0.2486
2019-01-17,0.8815,-0.1586
2019-01-18,0.8897,0.9302
2019-01-21,0.8936,0.4384
2019-01-22,0.8896,-0.4476
2019-01-23,0.8922,0.2923
2019-01-24,0.8975,0.594
2019-01-25,0.9003,0.312
2019-01-28,0.9029,0.2888
2019-01-29,0.9056,0.299
2019-01-30,0.8992,-0.7067
2019-01-31,0.9052,0.6673
2019-02-01,0.9089,0.4087
2019-02-11,0.9252,1.7934
2019-02-12,0.928,0.3026
2019-02-13,0.934,0.6466
2019-02-14,0.94,0.6424
2019-02-15,0.9361,-0.4149
2019-02-18,0.9583,2.3715
2019-02-19,0.9589,0.0626
2019-02-20,0.967,0.8447
2019-02-21,0.9691,0.2172
2019-02-22,0.9783,0.9493
2019-02-25,1.0011,2.3306
2019-02-26,1.0019,0.0799
2019-02-27,0.9956,-0.6288
2019-02-28,1.0035,0.7935
2019-03-01,1.0279,2.4315
2019-03-04,1.0471,1.8679
2019-03-05,1.061,1.3275
2019-03-06,1.0574,-0.3393
2019-03-07,1.0554,-0.1891
2019-03-08,1.0393,-1.5255
2019-03-11,1.0784,3.7621
2019-03-12,1.1026,2.2441
2019-03-13,1.0784,-2.1948
2019-03-14,1.0521,-2.4388
2019-03-15,1.0669,1.4067
2019-03-18,1.1003,3.1306
2019-03-19,1.099,-0.1181
2019-03-20,1.0927,-0.5732
2019-03-21,1.0994,0.6132
2019-03-22,1.0914,-0.7277
2019-03-25,1.073,-1.6859
2019-03-26,1.0653,-0.7176
2019-03-27,1.0767,1.0701
2019-03-28,1.0781,0.13
2019-03-29,1.1133,3.265
2019-04-01,1.1352,1.9671
2019-04-02,1.1318,-0.2995
2019-04-03,1.132,0.0177
2019-04-04,1.1452,1.1661
2019-04-08,1.1525,0.6374
2019-04-09,1.1629,0.9024
2019-04-10,1.1799,1.4619
2019-04-11,1.147,-2.7884
2019-04-12,1.1352,-1.0288
2019-04-15,1.128,-0.6342
2019-04-16,1.1492,1.8794
2019-04-17,1.1487,-0.0435
2019-04-18,1.1486,-0.0087
2019-04-19,1.1592,0.9229
2019-04-22,1.1396,-1.6908
2019-04-23,1.1474,0.6845
2019-04-24,1.1429,-0.3922
2019-04-25,1.132,-0.9537
2019-04-26,1.1334,0.1237
2019-04-29,1.137,0.3176
2019-04-30,1.1384,0.1231
2019-05-06,1.0913,-4.1374
2019-05-07,1.0979,0.6048
2019-05-08,1.0926,-0.4827
2019-05-09,1.0782,-1.318
2019-05-10,1.1032,2.3187
2019-05-13,1.0982,-0.4532
2019-05-14,1.0944,-0.346
2019-05-15,1.1219,2.5128
2019-05-16,1.1257,0.3387
2019-05-17,1.1034,-1.981
2019-05-20,1.0919,-1.0422
2019-05-21,1.0998,0.7235
2019-05-22,1.0954,-0.4001
2019-05-23,1.0784,-1.5519
2019-05-24,1.0841,0.5286
2019-05-27,1.0874,0.3044
2019-05-28,1.0921,0.4322
2019-05-29,1.0957,0.3296
2019-05-30,1.0908,-0.4472
2019-05-31,1.0862,-0.4217
2019-06-03,1.0859,-0.0276
2019-06-04,1.0767,-0.8472
2019-06-05,1.0768,0.0093
2019-06-06,1.0721,-0.4365
2019-06-10,1.0788,0.6249
2019-06-11,1.0925,1.2699
2019-06-12,1.0893,-0.2929
2019-06-13,1.0877,-0.1469
2019-06-14,1.0867,-0.0919
2019-06-17,1.085,-0.1564
2019-06-18,1.086,0.0922
2019-06-19,1.0911,0.4696
2019-06-20,1.1051,1.2831
2019-06-21,1.1056,0.0452
2019-06-24,1.11,0.398
2019-06-25,1.1091,-0.0811
2019-06-26,1.1078,-0.1172
2019-06-27,1.1163,0.7673
2019-06-28,1.1171,0.0717
2019-06-30,1.1171,0.0
2019-07-01,1.1331,1.4323
2019-07-02,1.1348,0.15
2019-07-03,1.1266,-0.7226
2019-07-04,1.122,-0.4083
2019-07-05,1.1276,0.4991
2019-07-08,1.1242,-0.3015
2019-07-09,1.1232,-0.089
2019-07-10,1.1244,0.1068
2019-07-11,1.1234,-0.0889
2019-07-12,1.1263,0.2581
2019-07-15,1.1242,-0.1865
2019-07-16,1.1216,-0.2313
2019-07-17,1.1208,-0.0713
2019-07-18,1.1183,-0.2231
2019-07-19,1.121,0.2414
2019-07-22,1.1218,0.0714
2019-07-23,1.1182,-0.3209
2019-07-24,1.1177,-0.0447
2019-07-25,1.1197,0.1789
2019-07-26,1.1203,0.0536
2019-07-29,1.1218,0.1339
2019-07-30,1.1215,-0.0267
2019-07-31,1.1189,-0.2318
2019-08-01,1.1159,-0.2681
2019-08-02,1.1146,-0.1165
2019-08-05,1.111,-0.323
2019-08-06,1.1135,0.225
2019-08-07,1.1124,-0.0988
2019-08-08,1.1157,0.2967
2019-08-09,1.1125,-0.2868
2019-08-12,1.1192,0.6022
2019-08-13,1.1187,-0.0447
2019-08-14,1.1234,0.4201
2019-08-15,1.1238,0.0356
2019-08-16,1.1255,0.1513
2019-08-19,1.1278,0.2044
2019-08-20,1.1295,0.1507
2019-08-21,1.1292,-0.0266
2019-08-22,1.1334,0.3719
2019-08-23,1.1358,0.2118
2019-08-26,1.1317,-0.361
2019-08-27,1.1356,0.3446
2019-08-28,1.1357,0.0088
2019-08-29,1.138,0.2025
2019-08-30,1.1432,0.4569
2019-09-02,1.1444,0.105
2019-09-03,1.1428,-0.1398
2019-09-04,1.1412,-0.14
2019-09-05,1.1422,0.0876
2019-09-06,1.1426,0.035
2019-09-09,1.1422,-0.035
2019-09-10,1.1405,-0.1488
2019-09-11,1.1318,-0.7628
2019-09-12,1.136,0.3711
2019-09-16,1.1342,-0.1585
2019-09-17,1.1313,-0.2557
2019-09-18,1.1346,0.2917
2019-09-19,1.134,-0.0529
2019-09-20,1.1343,0.0265
2019-09-23,1.1297,-0.4055
2019-09-24,1.1328,0.2744
2019-09-25,1.132,-0.0706
2019-09-26,1.1314,-0.053
2019-09-27,1.1321,0.0619
2019-09-30,1.1284,-0.3268
2019-10-08,1.132,0.319
2019-10-09,1.1298,-0.1943
2019-10-10,1.1342,0.3894
2019-10-11,1.1394,0.4585
2019-10-14,1.1412,0.158
2019-10-15,1.1407,-0.0438
2019-10-16,1.1388,-0.1666
2019-10-17,1.1389,0.0088
2019-10-18,1.1334,-0.4829
2019-10-21,1.1345,0.0971
2019-10-22,1.1354,0.0793
2019-10-23,1.1312,-0.3699
2019-10-24,1.1314,0.0177
2019-10-25,1.1341,0.2386
2019-10-28,1.1348,0.0617
2019-10-29,1.1325,-0.2027
2019-10-30,1.1297,-0.2472
2019-10-31,1.1302,0.0443
2019-11-01,1.1375,0.6459
2019-11-04,1.143,0.4835
2019-11-05,1.1451,0.1837
2019-11-06,1.1424,-0.2358
2019-11-07,1.1438,0.1225
2019-11-08,1.1413,-0.2186
2019-11-11,1.1331,-0.7185
2019-11-12,1.1351,0.1765
2019-11-13,1.138,0.2555
2019-11-14,1.1388,0.0703
2019-11-15,1.1364,-0.2107
2019-11-18,1.1382,0.1584
2019-11-19,1.1429,0.4129
2019-11-20,1.1411,-0.1575
2019-11-21,1.1408,-0.0263
2019-11-22,1.137,-0.3331
2019-11-25,1.1387,0.1495
2019-11-26,1.1384,-0.0263
2019-11-27,1.1392,0.0703
2019-11-28,1.1386,-0.0527
2019-11-29,1.1347,-0.3425
2019-12-02,1.1353,0.0529
2019-12-03,1.136,0.0617
2019-12-04,1.1358,-0.0176
2019-12-05,1.1398,0.3522
2019-12-06,1.1425,0.2369
2019-12-09,1.1447,0.1926
2019-12-10,1.1473,0.2271
2019-12-11,1.1458,-0.1307
2019-12-12,1.1445,-0.1135
2019-12-13,1.153,0.7427
2019-12-16,1.1581,0.4423
2019-12-17,1.1612,0.2677
2019-12-18,1.1595,-0.1464
2019-12-19,1.1582,-0.1121
2019-12-20,1.1566,-0.1381
2019-12-23,1.1555,-0.0951
2019-12-24,1.1629,0.6404
2019-12-25,1.1647,0.1548
2019-12-26,1.1675,0.2404
2019-12-27,1.1667,-0.0685
2019-12-30,1.1715,0.4114
2019-12-31,1.1725,0.0854
2020-01-02,1.1798,0.6226
2020-01-03,1.1796,-0.017
2020-01-06,1.1791,-0.0424
2020-01-07,1.1852,0.5173
2020-01-08,1.1802,-0.4219
2020-01-09,1.1874,0.6101
2020-01-10,1.1874,0.0
2020-01-13,1.193,0.4716
2020-01-14,1.1916,-0.1174
2020-01-15,1.1918,0.0168
2020-01-16,1.1939,0.1762
2020-01-17,1.1943,0.0335
2020-01-20,1.1981,0.3182
2020-01-21,1.1934,-0.3923
2020-01-22,1.1967,0.2765
2020-01-23,1.1806,-1.3454
2020-02-03,1.1507,-2.5326
2020-02-04,1.1658,1.3122
2020-02-05,1.1757,0.8492
2020-02-06,1.1925,1.4289
2020-02-07,1.193,0.0419
2020-02-10,1.1963,0.2766
2020-02-11,1.1943,-0.1672
2020-02-12,1.2052,0.9127
2020-02-13,1.2078,0.2157
2020-02-14,1.2076,-0.0166
2020-02-17,1.216,0.6956
2020-02-18,1.2225,0.5345
2020-02-19,1.2232,0.0573
2020-02-20,1.2275,0.3515
2020-02-21,1.2276,0.0081
2020-02-24,1.2262,-0.114
2020-02-25,1.2221,-0.3344
2020-02-26,1.2116,-0.8592
2020-02-27,1.2141,0.2063
2020-02-28,1.2024,-0.9637
2020-03-02,1.2113,0.7402
