净值日期,单位净值,日增长率
2013-09-06,1.0922,-0.0823
2013-09-09,1.1028,0.9705
2013-09-10,1.1098,0.6347
2013-09-11,1.1065,-0.2974
2013-09-12,1.111,0.4067
2013-09-13,1.11,-0.09
2013-09-16,1.109,-0.0901
2013-09-17,1.0992,-0.8837
2013-09-18,1.0958,-0.3093
2013-09-23,1.119,2.1172
2013-09-24,1.1184,-0.0536
2013-09-25,1.1176,-0.0715
2013-09-26,1.1133,-0.3848
2013-09-27,1.1294,1.4462
2013-09-30,1.1365,0.6287
2013-10-08,1.1603,2.0941
2013-10-09,1.1598,-0.0431
2013-10-10,1.1547,-0.4397
2013-10-11,1.1708,1.3943
2013-10-14,1.1819,0.9481
2013-10-15,1.1821,0.0169
2013-10-16,1.1681,-1.1843
2013-10-17,1.17,0.1627
2013-10-18,1.171,0.0855
2013-10-21,1.2162,3.8599
2013-10-22,1.2137,-0.2056
2013-10-23,1.1942,-1.6067
2013-10-24,1.186,-0.6867
2013-10-25,1.1735,-1.054
2013-10-28,1.1715,-0.1704
2013-10-29,1.1596,-1.0158
2013-10-30,1.1632,0.3105
2013-10-31,1.1401,-1.9859
2013-11-01,1.1388,-0.114
2013-11-04,1.1472,0.7376
2013-11-05,1.1535,0.5492
2013-11-06,1.1436,-0.8583
2013-11-07,1.1265,-1.4953
2013-11-08,1.1108,-1.3937
2013-11-11,1.126,1.3684
2013-11-12,1.1406,1.2966
2013-11-13,1.1206,-1.7535
2013-11-14,1.134,1.1958
2013-11-15,1.1501,1.4198
2013-11-18,1.1736,2.0433
2013-11-19,1.1683,-0.4516
2013-11-20,1.1708,0.214
2013-11-21,1.1674,-0.2904
2013-11-22,1.1635,-0.3341
2013-11-25,1.1637,0.0172
2013-11-26,1.1657,0.1719
2013-11-27,1.1728,0.6091
2013-11-28,1.1852,1.0573
2013-11-29,1.1887,0.2953
2013-12-02,1.151,-3.1715
2013-12-03,1.1704,1.6855
2013-12-04,1.1798,0.8031
2013-12-05,1.1763,-0.2967
2013-12-06,1.1749,-0.119
2013-12-09,1.1781,0.2724
2013-12-10,1.1743,-0.3226
2013-12-11,1.1587,-1.3285
2013-12-12,1.1592,0.0432
2013-12-13,1.1623,0.2674
2013-12-16,1.1468,-1.3336
2013-12-17,1.1504,0.3139
2013-12-18,1.1511,0.0608
2013-12-19,1.142,-0.7905
2013-12-20,1.1297,-1.0771
2013-12-23,1.1345,0.4249
2013-12-24,1.1462,1.0313
2013-12-25,1.1607,1.265
2013-12-26,1.1433,-1.4991
2013-12-27,1.1634,1.7581
2013-12-30,1.1664,0.2579
2013-12-31,1.1752,0.7545
2014-01-02,1.1733,-0.1617
2014-01-03,1.1687,-0.3921
2014-01-06,1.1451,-2.0193
2014-01-07,1.1485,0.2969
2014-01-08,1.1572,0.7575
2014-01-09,1.1494,-0.674
2014-01-10,1.14,-0.8178
2014-01-13,1.1316,-0.7368
2014-01-14,1.1413,0.8572
2014-01-15,1.1476,0.552
2014-01-16,1.1544,0.5925
2014-01-17,1.1431,-0.9789
2014-01-20,1.1401,-0.2624
2014-01-21,1.1506,0.921
2014-01-22,1.1722,1.8773
2014-01-23,1.1769,0.401
2014-01-24,1.1803,0.2889
2014-01-27,1.1714,-0.754
2014-01-28,1.1712,-0.0171
2014-01-29,1.1915,1.7333
2014-01-30,1.1888,-0.2266
2014-02-07,1.2029,1.1861
2014-02-10,1.2351,2.6769
2014-02-11,1.2356,0.0405
2014-02-12,1.2552,1.5863
2014-02-13,1.2528,-0.1912
2014-02-14,1.2677,1.1893
2014-02-17,1.2879,1.5934
2014-02-18,1.2848,-0.2407
2014-02-19,1.2871,0.179
2014-02-20,1.2877,0.0466
2014-02-21,1.2726,-1.1726
2014-02-24,1.2602,-0.9744
2014-02-25,1.2243,-2.8488
2014-02-26,1.2285,0.3431
2014-02-27,1.2211,-0.6024
2014-02-28,1.2351,1.1465
2014-03-03,1.2594,1.9675
2014-03-04,1.2607,0.1032
2014-03-05,1.2573,-0.2697
2014-03-06,1.2571,-0.0159
2014-03-07,1.2617,0.3659
2014-03-10,1.2255,-2.8691
2014-03-11,1.2292,0.3019
2014-03-12,1.2289,-0.0244
2014-03-13,1.2446,1.2776
2014-03-14,1.2425,-0.1687
2014-03-17,1.257,1.167
2014-03-18,1.2573,0.0239
2014-03-19,1.2473,-0.7954
2014-03-20,1.2183,-2.325
2014-03-21,1.2361,1.4611
2014-03-24,1.2361,0.0
2014-03-25,1.231,-0.4126
2014-03-26,1.2349,0.3168
2014-03-27,1.2152,-1.5953
2014-03-28,1.1936,-1.7775
2014-03-31,1.1968,0.2681
2014-04-01,1.2165,1.6461
2014-04-02,1.213,-0.2877
2014-04-03,1.2181,0.4204
2014-04-04,1.2323,1.1657
2014-04-08,1.2478,1.2578
2014-04-09,1.254,0.4969
2014-04-10,1.2721,1.4434
2014-04-11,1.2737,0.1258
2014-04-14,1.2778,0.3219
2014-04-15,1.2669,-0.853
2014-04-16,1.2611,-0.4578
2014-04-17,1.2625,0.111
2014-04-18,1.2659,0.2693
2014-04-21,1.2548,-0.8768
2014-04-22,1.2436,-0.8926
2014-04-23,1.2419,-0.1367
2014-04-24,1.2381,-0.306
2014-04-25,1.2189,-1.5508
2014-04-28,1.1927,-2.1495
2014-04-29,1.2085,1.3247
2014-04-30,1.2143,0.4799
2014-05-05,1.2172,0.2388
2014-05-06,1.2246,0.608
2014-05-07,1.2103,-1.1677
2014-05-08,1.2084,-0.157
2014-05-09,1.2004,-0.662
2014-05-12,1.2184,1.4995
2014-05-13,1.2182,-0.0164
2014-05-14,1.2154,-0.2298
2014-05-15,1.1981,-1.4234
2014-05-16,1.1923,-0.4841
2014-05-19,1.1801,-1.0232
2014-05-20,1.1751,-0.4237
2014-05-21,1.1884,1.1318
2014-05-22,1.1893,0.0757
2014-05-23,1.1986,0.782
2014-05-26,1.2087,0.8426
2014-05-27,1.2026,-0.5047
2014-05-28,1.2118,0.765
2014-05-29,1.2107,-0.0908
2014-05-30,1.2097,-0.0826
2014-06-03,1.2026,-0.5869
2014-06-04,1.1989,-0.3077
2014-06-05,1.2102,0.9425
2014-06-06,1.2088,-0.1157
2014-06-09,1.2077,-0.091
2014-06-10,1.2208,1.0847
2014-06-11,1.2299,0.7454
2014-06-12,1.2302,0.0244
2014-06-13,1.2416,0.9267
2014-06-16,1.2491,0.6041
2014-06-17,1.2354,-1.0968
2014-06-18,1.2298,-0.4533
2014-06-19,1.2114,-1.4962
2014-06-20,1.2224,0.908
2014-06-23,1.2292,0.5563
2014-06-24,1.2405,0.9193
2014-06-25,1.2414,0.0726
2014-06-26,1.2563,1.2003
2014-06-27,1.2573,0.0796
2014-06-30,1.2657,0.6681
2014-07-01,1.2691,0.2686
2014-07-02,1.271,0.1497
2014-07-03,1.2784,0.5822
2014-07-04,1.27,-0.6571
2014-07-07,1.2639,-0.4803
2014-07-08,1.2696,0.451
2014-07-09,1.2486,-1.6541
2014-07-10,1.2388,-0.7849
2014-07-11,1.2521,1.0736
2014-07-14,1.2756,1.8768
2014-07-15,1.2819,0.4939
2014-07-16,1.2699,-0.9361
2014-07-17,1.2613,-0.6772
2014-07-18,1.2692,0.6263
2014-07-21,1.2671,-0.1655
2014-07-22,1.2882,1.6652
2014-07-23,1.2803,-0.6133
2014-07-24,1.2769,-0.2656
2014-07-25,1.2847,0.6109
2014-07-28,1.3084,1.8448
2014-07-29,1.3164,0.6114
2014-07-30,1.3145,-0.1443
2014-07-31,1.3262,0.8901
2014-08-01,1.3191,-0.5354
2014-08-04,1.3355,1.2433
2014-08-05,1.3373,0.1348
2014-08-06,1.3418,0.3365
2014-08-07,1.3323,-0.708
2014-08-08,1.3355,0.2402
2014-08-11,1.3572,1.6249
2014-08-12,1.3551,-0.1547
2014-08-13,1.3548,-0.0221
2014-08-14,1.3402,-1.0776
2014-08-15,1.3515,0.8432
2014-08-18,1.369,1.2949
2014-08-19,1.3669,-0.1534
2014-08-20,1.3614,-0.4024
2014-08-21,1.3625,0.0808
2014-08-22,1.3653,0.2055
2014-08-25,1.3575,-0.5713
2014-08-26,1.3512,-0.4641
2014-08-27,1.3592,0.5921
2014-08-28,1.3513,-0.5812
2014-08-29,1.3653,1.036
2014-09-01,1.3823,1.2451
2014-09-02,1.3947,0.8971
2014-09-03,1.4124,1.2691
2014-09-04,1.4133,0.0637
2014-09-05,1.4169,0.2547
2014-09-09,1.418,0.0776
2014-09-10,1.4222,0.2962
2014-09-11,1.412,-0.7172
2014-09-12,1.4169,0.347
2014-09-15,1.4147,-0.1553
2014-09-16,1.3746,-2.8345
2014-09-17,1.3796,0.3637
2014-09-18,1.3912,0.8408
2014-09-19,1.4033,0.8698
2014-09-22,1.3876,-1.1188
2014-09-23,1.3996,0.8648
2014-09-24,1.4164,1.2003
2014-09-25,1.4145,-0.1341
2014-09-26,1.4188,0.304
2014-09-29,1.4261,0.5145
2014-09-30,1.4329,0.4768
2014-10-08,1.4491,1.1306
2014-10-09,1.447,-0.1449
2014-10-10,1.4398,-0.4976
2014-10-13,1.4364,-0.2361
2014-10-14,1.4275,-0.6196
2014-10-15,1.4333,0.4063
2014-10-16,1.4217,-0.8093
2014-10-17,1.4104,-0.7948
2014-10-20,1.4246,1.0068
2014-10-21,1.413,-0.8143
2014-10-22,1.4008,-0.8634
2014-10-23,1.3826,-1.2993
2014-10-24,1.3851,0.1808
2014-10-27,1.392,0.4982
2014-10-28,1.412,1.4368
2014-10-29,1.4227,0.7578
2014-10-30,1.4223,-0.0281
2014-10-31,1.4195,-0.1969
2014-11-03,1.4157,-0.2677
2014-11-04,1.4128,-0.2048
2014-11-05,1.4092,-0.2548
2014-11-06,1.4168,0.5393
2014-11-07,1.4104,-0.4517
2014-11-10,1.4225,0.8579
2014-11-11,1.3974,-1.7645
2014-11-12,1.4092,0.8444
2014-11-13,1.3921,-1.2135
2014-11-14,1.3989,0.4885
2014-11-17,1.3991,0.0143
2014-11-18,1.3916,-0.5361
2014-11-19,1.3929,0.0934
2014-11-20,1.3931,0.0144
2014-11-21,1.406,0.926
2014-11-24,1.4264,1.4509
2014-11-25,1.4348,0.5889
2014-11-26,1.4485,0.9548
2014-11-27,1.4636,1.0425
2014-11-28,1.4743,0.7311
2014-12-01,1.4643,-0.6783
2014-12-02,1.4995,2.4039
2014-12-03,1.5126,0.8736
2014-12-04,1.5857,4.8327
2014-12-05,1.5697,-1.009
2014-12-08,1.5956,1.65
2014-12-09,1.5094,-5.4024
2014-12-10,1.5538,2.9416
2014-12-11,1.5433,-0.6758
2014-12-12,1.5554,0.784
2014-12-15,1.5755,1.2923
2014-12-16,1.5887,0.8378
2014-12-17,1.5837,-0.3147
2014-12-18,1.5799,-0.2399
2014-12-19,1.5677,-0.7722
2014-12-22,1.5584,-0.5932
2014-12-23,1.5426,-1.0139
2014-12-24,1.5289,-0.8881
2014-12-25,1.559,1.9687
2014-12-26,1.5863,1.7511
2014-12-29,1.5942,0.498
2014-12-30,1.5982,0.2509
2014-12-31,1.6256,1.7144
2015-01-05,1.6757,3.0819
2015-01-06,1.6823,0.3939
2015-01-07,1.6708,-0.6836
2015-01-08,1.655,-0.9457
2015-01-09,1.6542,-0.0483
2015-01-12,1.6489,-0.3204
2015-01-13,1.6598,0.661
2015-01-14,1.6534,-0.3856
2015-01-15,1.675,1.3064
2015-01-16,1.6844,0.5612
2015-01-19,1.6172,-3.9896
2015-01-20,1.6564,2.4239
2015-01-21,1.6982,2.5235
2015-01-22,1.7035,0.3121
2015-01-23,1.6992,-0.2524
2015-01-26,1.7163,1.0064
2015-01-27,1.7088,-0.437
2015-01-28,1.6914,-1.0183
2015-01-29,1.6687,-1.3421
2015-01-30,1.6549,-0.827
2015-02-02,1.6458,-0.5499
2015-02-03,1.6734,1.677
2015-02-04,1.6628,-0.6334
2015-02-05,1.65,-0.7698
2015-02-06,1.6303,-1.1939
2015-02-09,1.6404,0.6195
2015-02-10,1.6501,0.5913
2015-02-11,1.6676,1.0605
2015-02-12,1.6815,0.8335
2015-02-13,1.7036,1.3143
2015-02-16,1.7438,2.3597
2015-02-17,1.7702,1.5139
2015-02-25,1.7496,-1.1637
2015-02-26,1.7621,0.7144
2015-02-27,1.7841,1.2485
2015-03-02,1.804,1.1154
2015-03-03,1.7735,-1.6907
2015-03-04,1.7973,1.342
2015-03-05,1.8121,0.8235
2015-03-06,1.7708,-2.2791
2015-03-09,1.7996,1.6264
2015-03-10,1.8336,1.8893
2015-03-11,1.8252,-0.4581
2015-03-12,1.8198,-0.2959
2015-03-13,1.8368,0.9342
2015-03-16,1.8885,2.8147
2015-03-17,1.8924,0.2065
2015-03-18,1.9263,1.7914
2015-03-19,1.9252,-0.0571
2015-03-20,1.938,0.6649
2015-03-23,1.9682,1.5583
2015-03-24,1.9921,1.2143
2015-03-25,2.0209,1.4457
2015-03-26,2.008,-0.6383
2015-03-27,2.032,1.1952
2015-03-30,2.0517,0.9695
2015-03-31,2.056,0.2096
2015-04-01,2.1066,2.4611
2015-04-02,2.1287,1.0491
2015-04-03,2.1697,1.9261
2015-04-07,2.2073,1.733
2015-04-08,2.1828,-1.11
2015-04-09,2.1715,-0.5177
2015-04-10,2.2436,3.3203
2015-04-13,2.2903,2.0815
2015-04-14,2.2663,-1.0479
2015-04-15,2.1793,-3.8389
2015-04-16,2.2141,1.5968
2015-04-17,2.204,-0.4562
2015-04-20,2.1502,-2.441
2015-04-21,2.2161,3.0648
2015-04-22,2.2782,2.8022
2015-04-23,2.3016,1.0271
2015-04-24,2.2971,-0.1955
2015-04-27,2.3065,0.4092
2015-04-28,2.2263,-3.4771
2015-04-29,2.271,2.0078
2015-04-30,2.2908,0.8719
2015-05-04,2.2941,0.1441
2015-05-05,2.2413,-2.3016
2015-05-06,2.2452,0.174
2015-05-07,2.2099,-1.5722
2015-05-08,2.2823,3.2762
2015-05-11,2.3506,2.9926
2015-05-12,2.374,0.9955
2015-05-13,2.383,0.3791
2015-05-14,2.398,0.6295
2015-05-15,2.4025,0.1877
2015-05-18,2.4324,1.2445
2015-05-19,2.4679,1.4595
2015-05-20,2.4913,0.9482
2015-05-21,2.565,2.9583
2015-05-22,2.5922,1.0604
2015-05-25,2.6382,1.7746
2015-05-26,2.6848,1.7664
2015-05-27,2.6999,0.5624
2015-05-28,2.6049,-3.5186
2015-05-29,2.6216,0.6411
2015-06-01,2.7157,3.5894
2015-06-02,2.7829,2.4745
2015-06-03,2.7869,0.1437
2015-06-04,2.7665,-0.732
2015-06-05,2.8239,2.0748
2015-06-08,2.83,0.216
2015-06-09,2.8155,-0.5124
2015-06-10,2.8608,1.609
2015-06-11,2.8986,1.3213
2015-06-12,2.9566,2.001
2015-06-15,2.9268,-1.0079
2015-06-16,2.8461,-2.7573
2015-06-17,2.8964,1.7673
2015-06-18,2.8308,-2.2649
2015-06-19,2.7354,-3.3701
2015-06-23,2.7645,1.0638
2015-06-24,2.7994,1.2624
2015-06-25,2.7119,-3.1257
2015-06-26,2.5586,-5.6529
2015-06-29,2.4653,-3.6465
2015-06-30,2.5808,4.685
2015-07-01,2.4815,-3.8476
2015-07-02,2.3752,-4.2837
2015-07-03,2.2913,-3.5323
2015-07-06,2.2921,0.0349
2015-07-07,2.2174,-3.259
2015-07-08,2.1355,-3.6935
2015-07-09,2.2267,4.2707
2015-07-10,2.3353,4.8772
2015-07-13,2.4511,4.9587
2015-07-14,2.5026,2.1011
2015-07-15,2.3919,-4.4234
2015-07-16,2.4287,1.5385
2015-07-17,2.5377,4.488
2015-07-20,2.5806,1.6905
2015-07-21,2.6037,0.8951
2015-07-22,2.6077,0.1536
2015-07-23,2.6794,2.7495
2015-07-24,2.6243,-2.0564
2015-07-27,2.439,-7.0609
2015-07-28,2.395,-1.804
2015-07-29,2.4786,3.4906
2015-07-30,2.4162,-2.5176
2015-07-31,2.4175,0.0538
2015-08-03,2.38,-1.5512
2015-08-04,2.478,4.1176
2015-08-05,2.45,-1.1299
2015-08-06,2.4286,-0.8735
2015-08-07,2.4845,2.3017
2015-08-10,2.5867,4.1135
2015-08-11,2.5813,-0.2088
2015-08-12,2.5432,-1.476
2015-08-13,2.5903,1.852
2015-08-14,2.597,0.2587
2015-08-17,2.6084,0.439
2015-08-18,2.4722,-5.2216
2015-08-19,2.5127,1.6382
2015-08-20,2.4656,-1.8745
2015-08-21,2.3539,-4.5303
2015-08-24,2.2171,-5.8116
2015-08-25,2.1179,-4.4743
2015-08-26,2.098,-0.9396
2015-08-27,2.1814,3.9752
2015-08-28,2.2712,4.1166
2015-08-31,2.2122,-2.5977
2015-09-01,2.1099,-4.6244
2015-09-02,2.0841,-1.2228
2015-09-07,2.0914,0.3503
2015-09-08,2.1741,3.9543
2015-09-09,2.2523,3.5969
2015-09-10,2.2492,-0.1376
2015-09-11,2.2576,0.3735
2015-09-14,2.1253,-5.8602
2015-09-15,2.0512,-3.4866
2015-09-16,2.1823,6.3914
2015-09-17,2.1649,-0.7973
2015-09-18,2.2088,2.0278
2015-09-21,2.2828,3.3502
2015-09-22,2.297,0.622
2015-09-23,2.2702,-1.1667
2015-09-24,2.2893,0.8413
2015-09-25,2.221,-2.9834
2015-09-28,2.2927,3.2283
2015-09-29,2.2693,-1.0206
2015-09-30,2.2523,-0.7491
2015-10-08,2.3457,4.1469
2015-10-09,2.3878,1.7948
2015-10-12,2.4869,4.1503
2015-10-13,2.4982,0.4544
2015-10-14,2.4646,-1.345
2015-10-15,2.5388,3.0106
2015-10-16,2.5597,0.8232
2015-10-19,2.5392,-0.8009
2015-10-20,2.5847,1.7919
2015-10-21,2.4373,-5.7028
2015-10-22,2.5152,3.1962
2015-10-23,2.584,2.7354
2015-10-26,2.6117,1.072
2015-10-27,2.646,1.3133
2015-10-28,2.5827,-2.3923
2015-10-29,2.5835,0.031
2015-10-30,2.6121,1.107
2015-11-02,2.6009,-0.4288
2015-11-03,2.6141,0.5075
2015-11-04,2.7528,5.3058
2015-11-05,2.7371,-0.5703
2015-11-06,2.829,3.3576
2015-11-09,2.88,1.8028
2015-11-10,2.9013,0.7396
2015-11-11,2.9407,1.358
2015-11-12,2.9677,0.9181
2015-11-13,2.9036,-2.1599
2015-11-16,2.9531,1.7048
2015-11-17,2.9373,-0.535
2015-11-18,2.9012,-1.229
2015-11-19,2.9919,3.1263
2015-11-20,3.0305,1.2902
2015-11-23,2.9923,-1.2605
2015-11-24,3.0359,1.4571
2015-11-25,3.1006,2.1312
2015-11-26,3.0658,-1.1224
2015-11-27,2.9145,-4.9351
2015-11-30,2.9732,2.0141
2015-12-01,2.9329,-1.3554
2015-12-02,2.8815,-1.7525
2015-12-03,2.9595,2.7069
2015-12-04,2.9482,-0.3818
2015-12-07,2.9861,1.2855
2015-12-08,2.9863,0.0067
2015-12-09,3.0065,0.6764
2015-12-10,2.9918,-0.4889
2015-12-11,2.9418,-1.6712
2015-12-14,2.9595,0.6017
2015-12-15,2.9945,1.1826
2015-12-16,3.0416,1.5729
2015-12-17,3.1119,2.3113
2015-12-18,3.0886,-0.7487
2015-12-21,3.1232,1.1202
2015-12-22,3.1416,0.5891
2015-12-23,3.1004,-1.3114
2015-12-24,3.0904,-0.3225
2015-12-25,3.1168,0.8543
2015-12-28,3.0468,-2.2459
2015-12-29,3.0618,0.4923
2015-12-30,3.1008,1.2738
2015-12-31,3.0454,-1.7866
2016-01-04,2.8101,-7.7264
2016-01-05,2.7459,-2.2846
2016-01-06,2.7993,1.9447
2016-01-07,2.5779,-7.9091
2016-01-08,2.6062,1.0978
2016-01-11,2.4708,-5.1953
2016-01-12,2.5055,1.4044
2016-01-13,2.424,-3.2528
2016-01-14,2.5084,3.4818
2016-01-15,2.4302,-3.1175
2016-01-18,2.4614,1.2838
2016-01-19,2.553,3.7215
2016-01-20,2.5166,-1.4258
2016-01-21,2.4407,-3.016
2016-01-22,2.4775,1.5078
2016-01-25,2.5254,1.9334
2016-01-26,2.3691,-6.1891
2016-01-27,2.3694,0.0127
2016-01-28,2.2768,-3.9082
2016-01-29,2.3477,3.114
2016-02-01,2.3168,-1.3162
2016-02-02,2.3909,3.1984
2016-02-03,2.4017,0.4517
2016-02-04,2.4414,1.653
2016-02-05,2.4221,-0.7905
2016-02-15,2.4449,0.9413
2016-02-16,2.5532,4.4296
2016-02-17,2.5792,1.0183
2016-02-18,2.57,-0.3567
2016-02-19,2.5768,0.2646
2016-02-22,2.6248,1.8628
2016-02-23,2.6427,0.682
2016-02-24,2.6306,-0.4579
2016-02-25,2.4586,-6.5384
2016-02-26,2.4602,0.0651
2016-02-29,2.3648,-3.8777
2016-03-01,2.3945,1.2559
2016-03-02,2.4863,3.8338
2016-03-03,2.4833,-0.1207
2016-03-04,2.4469,-1.4658
2016-03-07,2.476,1.1893
2016-03-08,2.4769,0.0363
2016-03-09,2.4416,-1.4252
2016-03-10,2.4267,-0.6103
2016-03-11,2.422,-0.1937
2016-03-14,2.4841,2.564
2016-03-15,2.4607,-0.942
2016-03-16,2.4484,-0.4999
2016-03-17,2.5257,3.1572
2016-03-18,2.6001,2.9457
2016-03-21,2.6334,1.2807
2016-03-22,2.6448,0.4329
2016-03-23,2.67,0.9528
2016-03-24,2.6603,-0.3633
2016-03-25,2.6812,0.7856
2016-03-28,2.6701,-0.414
2016-03-29,2.6298,-1.5093
2016-03-30,2.7123,3.1371
2016-03-31,2.7281,0.5825
2016-04-01,2.6873,-1.4955
2016-04-05,2.7433,2.0839
2016-04-06,2.7601,0.6124
2016-04-07,2.7108,-1.7862
2016-04-08,2.6832,-1.0181
2016-04-11,2.7284,1.6846
2016-04-12,2.7046,-0.8723
2016-04-13,2.7314,0.9909
2016-04-14,2.7554,0.8787
2016-04-15,2.761,0.2032
2016-04-18,2.7446,-0.594
2016-04-19,2.7411,-0.1275
2016-04-20,2.6271,-4.1589
2016-04-21,1.0,-0.5743
2016-04-22,1.0125,1.25
2016-04-25,1.0092,-0.3259
2016-04-26,1.0173,0.8026
2016-04-27,1.0176,0.0295
2016-04-28,1.0161,-0.1474
2016-04-29,1.0277,1.1416
2016-05-03,1.0567,2.8218
2016-05-04,1.0487,-0.7571
2016-05-05,1.0506,0.1812
2016-05-06,1.0167,-3.2267
2016-05-09,0.9955,-2.0852
2016-05-10,1.0066,1.115
2016-05-11,1.0107,0.4073
2016-05-12,1.0125,0.1781
2016-05-13,1.0108,-0.1679
2016-05-16,1.0266,1.5631
2016-05-17,1.0244,-0.2143
2016-05-18,0.9938,-2.9871
2016-05-19,0.9948,0.1006
2016-05-20,1.0026,0.7841
2016-05-23,1.0268,2.4137
2016-05-24,1.0151,-1.1395
2016-05-25,1.007,-0.798
2016-05-26,1.0099,0.288
2016-05-27,1.0102,0.0297
2016-05-30,1.0096,-0.0594
2016-05-31,1.0446,3.4667
2016-06-01,1.0513,0.6414
2016-06-02,1.0545,0.3044
2016-06-03,1.0624,0.7492
2016-06-06,1.0656,0.3012
2016-06-07,1.0679,0.2158
2016-06-08,1.0581,-0.9177
2016-06-13,1.0106,-4.4892
2016-06-14,1.016,0.5343
2016-06-15,1.0506,3.4055
2016-06-16,1.0436,-0.6663
2016-06-17,1.0611,1.6769
2016-06-20,1.0646,0.3298
2016-06-21,1.0566,-0.7515
2016-06-22,1.0689,1.1641
2016-06-23,1.0612,-0.7204
2016-06-24,1.0526,-0.8104
2016-06-27,1.0825,2.8406
2016-06-28,1.0884,0.545
2016-06-29,1.0848,-0.3308
2016-06-30,1.0884,0.3319
2016-07-01,1.087,-0.1286
2016-07-04,1.1011,1.2971
2016-07-05,1.1025,0.1271
2016-07-06,1.1136,1.0068
2016-07-07,1.115,0.1257
2016-07-08,1.114,-0.0897
2016-07-11,1.1049,-0.8169
2016-07-12,1.1135,0.7784
2016-07-13,1.1207,0.6466
2016-07-14,1.1208,0.0089
2016-07-15,1.1149,-0.5264
2016-07-18,1.108,-0.6189
2016-07-19,1.1086,0.0542
2016-07-20,1.1108,0.1984
2016-07-21,1.1139,0.2791
2016-07-22,1.1036,-0.9247
2016-07-25,1.1022,-0.1269
2016-07-26,1.1174,1.3791
2016-07-27,1.0841,-2.9801
2016-07-28,1.0851,0.0922
2016-07-29,1.0841,-0.0922
2016-08-01,1.0703,-1.2729
2016-08-02,1.0812,1.0184
2016-08-03,1.0822,0.0925
2016-08-04,1.0884,0.5729
2016-08-05,1.0851,-0.3032
2016-08-08,1.0957,0.9769
2016-08-09,1.1069,1.0222
2016-08-10,1.1083,0.1265
2016-08-11,1.1013,-0.6316
2016-08-12,1.1067,0.4903
2016-08-15,1.1258,1.7259
2016-08-16,1.126,0.0178
2016-08-17,1.13,0.3552
2016-08-18,1.1204,-0.8496
2016-08-19,1.1211,0.0625
2016-08-22,1.1101,-0.9812
2016-08-23,1.115,0.4414
2016-08-24,1.1185,0.3139
2016-08-25,1.1224,0.3487
2016-08-26,1.1247,0.2049
2016-08-29,1.1291,0.3912
2016-08-30,1.1292,0.0089
2016-08-31,1.1272,-0.1771
2016-09-01,1.1214,-0.5145
2016-09-02,1.113,-0.7491
2016-09-05,1.1185,0.4942
2016-09-06,1.1377,1.7166
2016-09-07,1.1446,0.6065
2016-09-08,1.1414,-0.2796
2016-09-09,1.1413,-0.0088
2016-09-12,1.1112,-2.6373
2016-09-13,1.1221,0.9809
2016-09-14,1.1143,-0.6951
2016-09-19,1.1267,1.1128
2016-09-20,1.1286,0.1686
2016-09-21,1.1281,-0.0443
2016-09-22,1.1399,1.046
2016-09-23,1.1384,-0.1316
2016-09-26,1.1194,-1.669
2016-09-27,1.1259,0.5807
2016-09-28,1.1276,0.151
2016-09-29,1.1326,0.4434
2016-09-30,1.1413,0.7681
2016-10-10,1.1676,2.3044
2016-10-11,1.1721,0.3854
2016-10-12,1.1682,-0.3327
2016-10-13,1.1719,0.3167
2016-10-14,1.1648,-0.6059
2016-10-17,1.1597,-0.4378
2016-10-18,1.1731,1.1555
2016-10-19,1.167,-0.52
2016-10-20,1.1631,-0.3342
2016-10-21,1.1544,-0.748
2016-10-24,1.163,0.745
2016-10-25,1.1653,0.1978
2016-10-26,1.1574,-0.6779
2016-10-27,1.1574,0.0
2016-10-28,1.1522,-0.4493
2016-10-31,1.1482,-0.3472
2016-11-01,1.1595,0.9841
2016-11-02,1.1508,-0.7503
2016-11-03,1.1524,0.139
2016-11-04,1.1498,-0.2256
2016-11-07,1.1473,-0.2174
2016-11-08,1.1523,0.4358
2016-11-09,1.1463,-0.5207
2016-11-10,1.1598,1.1777
2016-11-11,1.1552,-0.3966
2016-11-14,1.1511,-0.3549
2016-11-15,1.1539,0.2432
2016-11-16,1.1568,0.2513
2016-11-17,1.1543,-0.2161
2016-11-18,1.1485,-0.5025
2016-11-21,1.1453,-0.2786
2016-11-22,1.1487,0.2969
2016-11-23,1.1456,-0.2699
2016-11-24,1.1466,0.0873
2016-11-25,1.1496,0.2616
2016-11-28,1.1484,-0.1044
2016-11-29,1.1457,-0.2351
2016-11-30,1.1373,-0.7332
2016-12-01,1.1374,0.0088
2016-12-02,1.1251,-1.0814
2016-12-05,1.1205,-0.4089
2016-12-06,1.1238,0.2945
2016-12-07,1.1349,0.9877
2016-12-08,1.1284,-0.5727
2016-12-09,1.1217,-0.5938
2016-12-12,1.0827,-3.4769
2016-12-13,1.0894,0.6188
2016-12-14,1.0812,-0.7527
2016-12-15,1.0803,-0.0832
2016-12-16,1.0912,1.009
2016-12-19,1.087,-0.3849
2016-12-20,1.0818,-0.4784
2016-12-21,1.0907,0.8227
2016-12-22,1.0903,-0.0367
2016-12-23,1.0789,-1.0456
2016-12-26,1.0834,0.4171
2016-12-27,1.0846,0.1108
2016-12-28,1.0799,-0.4333
2016-12-29,1.0752,-0.4352
2016-12-30,1.0786,0.3162
2016-12-31,1.0785,-0.0093
2017-01-03,1.0849,0.5841
