净值日期,单位净值,日增长率
2018-08-31,0.8963,-1.6999
2018-09-03,0.9037,0.8256
2018-09-04,0.9172,1.4939
2018-09-05,0.904,-1.4392
2018-09-06,0.8968,-0.7965
2018-09-07,0.9065,1.0816
2018-09-10,0.8904,-1.7761
2018-09-11,0.8972,0.7637
2018-09-12,0.88,-1.9171
2018-09-13,0.8718,-0.9318
2018-09-14,0.8585,-1.5256
2018-09-17,0.8493,-1.0716
2018-09-18,0.8681,2.2136
2018-09-19,0.8778,1.1174
2018-09-20,0.8738,-0.4557
2018-09-21,0.8927,2.163
2018-09-25,0.8907,-0.224
2018-09-26,0.9031,1.3922
2018-09-27,0.9005,-0.2879
2018-09-28,0.9069,0.7107
2018-10-08,0.8712,-3.9365
2018-10-09,0.8677,-0.4017
2018-10-10,0.8565,-1.2908
2018-10-11,0.81,-5.4291
2018-10-12,0.8161,0.7531
2018-10-15,0.803,-1.6052
2018-10-16,0.7832,-2.4658
2018-10-17,0.7899,0.8555
2018-10-18,0.7583,-4.0005
2018-10-19,0.7887,4.009
2018-10-22,0.832,5.49
2018-10-23,0.8118,-2.4279
2018-10-24,0.802,-1.2072
2018-10-25,0.7967,-0.6608
2018-10-26,0.7892,-0.9414
2018-10-29,0.7716,-2.2301
2018-10-30,0.781,1.2182
2018-10-31,0.7991,2.3175
2018-11-01,0.8068,0.9636
2018-11-02,0.8456,4.8091
2018-11-05,0.8437,-0.2247
2018-11-06,0.8436,-0.0119
2018-11-07,0.8413,-0.2726
2018-11-08,0.8413,0.0
2018-11-09,0.8403,-0.1189
2018-11-12,0.865,2.9394
2018-11-13,0.879,1.6185
2018-11-14,0.8715,-0.8532
2018-11-15,0.8821,1.2163
2018-11-16,0.8773,-0.5442
2018-11-19,0.8764,-0.1026
2018-11-20,0.8568,-2.2364
2018-11-21,0.8609,0.4785
2018-11-22,0.8642,0.3833
2018-11-23,0.8369,-3.159
2018-11-26,0.8381,0.1434
2018-11-27,0.8457,0.9068
2018-11-28,0.8512,0.6503
2018-11-29,0.8389,-1.445
2018-11-30,0.8455,0.7867
2018-12-03,0.8753,3.5245
2018-12-04,0.8895,1.6223
2018-12-05,0.8897,0.0225
2018-12-06,0.8593,-3.4169
2018-12-07,0.8424,-1.9667
2018-12-10,0.8328,-1.1396
2018-12-11,0.8439,1.3329
2018-12-12,0.8395,-0.5214
2018-12-13,0.846,0.7743
2018-12-14,0.7902,-3.3541
2018-12-17,0.7811,-1.1516
2018-12-18,0.7763,-0.6145
2018-12-19,0.7531,-2.9885
2018-12-20,0.7504,-0.3585
2018-12-21,0.7423,-1.0794
2018-12-24,0.7547,1.6705
2018-12-25,0.7551,0.053
2018-12-26,0.7515,-0.4768
2018-12-27,0.7463,-0.6919
2018-12-28,0.7531,0.9112
2018-12-31,0.7529,0.0
2019-01-02,0.7297,-3.1072
2019-01-03,0.7226,-0.973
2019-01-04,0.7399,2.3941
2019-01-07,0.744,0.5541
2019-01-08,0.7405,-0.4704
2019-01-09,0.7428,0.3106
2019-01-10,0.7329,-1.3328
2019-01-11,0.7296,-0.4503
2019-01-14,0.7237,-0.8087
2019-01-15,0.7351,1.5752
2019-01-16,0.7451,1.3604
2019-01-17,0.7421,-0.4026
2019-01-18,0.7566,1.9539
2019-01-21,0.7657,1.2027
2019-01-22,0.7519,-1.8023
2019-01-23,0.7506,-0.1729
2019-01-24,0.7526,0.2665
2019-01-25,0.7562,0.4783
2019-01-28,0.7495,-0.886
2019-01-29,0.7467,-0.3736
2019-01-30,0.7398,-0.9241
2019-01-31,0.7382,-0.2163
2019-02-01,0.7618,3.197
2019-02-11,0.7823,2.691
2019-02-12,0.7929,1.355
2019-02-13,0.802,1.1477
2019-02-14,0.8052,0.399
2019-02-15,0.7981,-0.8818
2019-02-18,0.8306,4.0722
2019-02-19,0.827,-0.4334
2019-02-20,0.8203,-0.8102
2019-02-21,0.8184,-0.2316
2019-02-22,0.8303,1.4541
2019-02-25,0.865,4.1792
2019-02-26,0.8728,0.9017
2019-02-27,0.862,-1.2374
2019-02-28,0.8875,2.9582
2019-03-01,0.8898,0.2592
2019-03-04,0.9065,1.8768
2019-03-05,0.917,1.1583
2019-03-06,0.9221,0.5562
2019-03-07,0.9126,-1.0303
2019-03-08,0.8852,-3.0024
2019-03-11,0.9259,4.5978
2019-03-12,0.9374,1.242
2019-03-13,0.9202,-1.8349
2019-03-14,0.9087,-1.2497
2019-03-15,0.9265,1.9588
2019-03-18,0.9604,3.6589
2019-03-19,0.9501,-1.0725
2019-03-20,0.9461,-0.421
2019-03-21,0.9496,0.3699
2019-03-22,0.9552,0.5897
2019-03-25,0.9456,-1.005
2019-03-26,0.9188,-2.8342
2019-03-27,0.9359,1.8611
2019-03-28,0.9286,-0.78
2019-03-29,0.9677,4.2106
2019-04-01,0.9962,2.9451
2019-04-02,0.9929,-0.3313
2019-04-03,0.9979,0.5036
2019-04-04,0.9921,-0.5812
2019-04-08,0.9777,-1.4515
2019-04-09,0.9947,1.7388
2019-04-10,0.9999,0.5228
2019-04-11,0.9676,-3.2303
2019-04-12,0.9641,-0.3617
2019-04-15,0.9498,-1.4832
2019-04-16,0.9634,1.4319
2019-04-17,0.9628,-0.0623
2019-04-18,0.9529,-1.0283
2019-04-19,0.9607,0.8186
2019-04-22,0.9583,-0.2498
2019-04-23,0.9513,-0.7305
2019-04-24,0.9635,1.2825
2019-04-25,0.944,-2.0239
2019-04-26,0.9408,-0.339
2019-04-29,0.9471,0.6696
2019-04-30,0.9483,0.1267
2019-05-06,0.8941,-5.7155
2019-05-07,0.9114,1.9349
2019-05-08,0.9006,-1.185
2019-05-09,0.8841,-1.8321
2019-05-10,0.9133,3.3028
2019-05-13,0.9137,0.0438
2019-05-14,0.9034,-1.1273
2019-05-15,0.9256,2.4574
2019-05-16,0.9299,0.4646
2019-05-17,0.9076,-2.3981
2019-05-20,0.9066,-0.1102
2019-05-21,0.9212,1.6104
2019-05-22,0.9178,-0.3691
2019-05-23,0.8941,-2.5823
2019-05-24,0.8931,-0.1118
2019-05-27,0.9078,1.646
2019-05-28,0.9156,0.8592
2019-05-29,0.9084,-0.7864
2019-05-30,0.9012,-0.7926
2019-05-31,0.8986,-0.2885
2019-06-03,0.8843,-1.5914
2019-06-04,0.8734,-1.2326
2019-06-05,0.8594,-1.6029
2019-06-06,0.8472,-1.4196
2019-06-10,0.8573,1.1922
2019-06-11,0.8852,3.2544
2019-06-12,0.8798,-0.61
2019-06-13,0.8827,0.3296
2019-06-14,0.8772,-0.6231
2019-06-17,0.8726,-0.5244
2019-06-18,0.8833,1.2262
2019-06-19,0.8914,0.917
2019-06-20,0.9101,2.0978
2019-06-21,0.9201,1.0988
2019-06-24,0.9203,0.0217
2019-06-25,0.9143,-0.652
2019-06-26,0.9339,2.1437
2019-06-27,0.9418,0.8459
2019-06-28,0.9331,-0.9238
2019-06-30,0.933,0.0
2019-07-01,0.9568,2.5399
2019-07-02,0.9717,1.5573
2019-07-03,0.9587,-1.3379
2019-07-04,0.9457,-1.356
2019-07-05,0.953,0.7719
2019-07-08,0.9342,-1.9727
2019-07-09,0.9402,0.6423
2019-07-10,0.9402,0.0
2019-07-11,0.9506,1.1061
2019-07-12,0.9526,0.2104
2019-07-15,0.9597,0.7453
2019-07-16,0.9568,-0.3022
2019-07-17,0.9497,-0.7421
2019-07-18,0.9342,-1.6321
2019-07-19,0.9384,0.4496
2019-07-22,0.9327,-0.6074
2019-07-23,0.94,0.7827
2019-07-24,0.9487,0.9255
2019-07-25,0.9513,0.2741
2019-07-26,0.9582,0.7253
2019-07-29,0.95,-0.8558
2019-07-30,0.9558,0.6105
2019-07-31,0.9477,-0.8475
2019-08-01,0.9448,-0.306
2019-08-02,0.9449,0.0106
2019-08-05,0.9356,-0.9842
2019-08-06,0.9259,-1.0368
2019-08-07,0.9261,0.0216
2019-08-08,0.9468,2.2352
2019-08-09,0.947,0.0211
2019-08-12,0.9651,1.9113
2019-08-13,0.9628,-0.2383
2019-08-14,0.9779,1.5683
2019-08-15,0.9875,0.9817
2019-08-16,0.9931,0.5671
2019-08-19,1.0134,2.0441
2019-08-20,1.0204,0.6907
2019-08-21,1.0115,-0.8722
2019-08-22,1.0146,0.3065
2019-08-23,1.0331,1.8234
2019-08-26,1.0349,0.1742
2019-08-27,1.044,0.8793
2019-08-28,1.0365,-0.7184
2019-08-29,1.0357,-0.0772
2019-08-30,1.0341,-0.1545
2019-09-02,1.0591,2.4176
2019-09-03,1.0517,-0.6987
2019-09-04,1.0457,-0.5705
2019-09-05,1.0484,0.2582
2019-09-06,1.0563,0.7535
2019-09-09,1.0687,1.1739
2019-09-10,1.0735,0.4491
2019-09-11,1.0603,-1.2296
2019-09-12,1.0687,0.7922
2019-09-16,1.0748,0.5708
2019-09-17,1.0562,-1.7306
2019-09-18,1.0631,0.6533
2019-09-19,1.0798,1.5709
2019-09-20,1.0835,0.3427
2019-09-23,1.0679,-1.4398
2019-09-24,1.0928,2.3317
2019-09-25,1.0844,-0.7687
2019-09-26,1.0608,-2.1763
2019-09-27,1.0677,0.6505
2019-09-30,1.0653,-0.2248
2019-10-08,1.0732,0.7416
2019-10-09,1.0714,-0.1677
2019-10-10,1.1078,3.3974
2019-10-11,1.1109,0.2798
2019-10-14,1.1181,0.6481
2019-10-15,1.1132,-0.4382
2019-10-16,1.1261,1.1588
2019-10-17,1.127,0.0799
2019-10-18,1.1309,0.3461
2019-10-21,1.1063,-2.1753
2019-10-22,1.1167,0.9401
2019-10-23,1.0946,-1.979
2019-10-24,1.0893,-0.4842
2019-10-25,1.0981,0.8079
2019-10-28,1.1232,2.2858
2019-10-29,1.1289,0.5075
2019-10-30,1.128,-0.0797
2019-10-31,1.1275,-0.0443
2019-11-01,1.1499,1.9867
2019-11-04,1.1756,2.235
2019-11-05,1.1739,-0.1446
2019-11-06,1.169,-0.4174
2019-11-07,1.1814,1.0607
2019-11-08,1.1736,-0.6602
2019-11-11,1.1441,-2.5136
2019-11-12,1.1517,0.6643
2019-11-13,1.1767,2.1707
2019-11-14,1.1876,0.9263
2019-11-15,1.177,-0.8926
2019-11-18,1.1841,0.6032
2019-11-19,1.2157,2.6687
2019-11-20,1.2194,0.3044
2019-11-21,1.1982,-1.7386
2019-11-22,1.1561,-3.5136
2019-11-25,1.1391,-1.4705
2019-11-26,1.1423,0.2809
2019-11-27,1.1292,-1.1468
2019-11-28,1.1279,-0.1151
2019-11-29,1.1065,-1.8973
2019-12-02,1.0957,-0.9761
2019-12-03,1.0971,0.1278
2019-12-04,1.1028,0.5196
2019-12-05,1.1169,1.2786
2019-12-06,1.1227,0.5193
2019-12-09,1.104,-1.6656
2019-12-10,1.1201,1.4583
2019-12-11,1.1185,-0.1428
2019-12-12,1.1135,-0.447
2019-12-13,1.1062,1.8073
2019-12-16,1.119,1.1571
2019-12-17,1.1277,0.7775
2019-12-18,1.1111,-1.472
2019-12-19,1.109,-0.189
2019-12-20,1.0965,-1.1271
2019-12-23,1.0857,-0.985
2019-12-24,1.0896,0.3592
2019-12-25,1.0891,-0.0459
2019-12-26,1.0908,0.1561
2019-12-27,1.0768,-1.2835
2019-12-30,1.0815,0.4365
2019-12-31,1.1022,1.914
2020-01-02,1.1038,0.1452
2020-01-03,1.0981,-0.5164
2020-01-06,1.0917,-0.5828
2020-01-07,1.1144,2.0793
2020-01-08,1.1055,-0.7986
2020-01-09,1.1465,3.7087
2020-01-10,1.1473,0.0698
2020-01-13,1.1566,0.8106
2020-01-14,1.1466,-0.8646
2020-01-15,1.1548,0.7152
2020-01-16,1.169,1.2297
2020-01-17,1.1797,0.9153
2020-01-20,1.1911,0.9663
2020-01-21,1.2034,1.0327
2020-01-22,1.1944,-0.7479
2020-01-23,1.1711,-1.9508
2020-02-03,1.136,-2.9972
2020-02-04,1.1782,3.7148
2020-02-05,1.2051,2.2831
2020-02-06,1.2481,3.5682
2020-02-07,1.2379,-0.8172
2020-02-10,1.2328,-0.412
2020-02-11,1.2365,0.3001
2020-02-12,1.2609,1.9733
2020-02-13,1.2546,-0.4996
2020-02-14,1.2483,-0.5022
2020-02-17,1.2871,3.1082
2020-02-18,1.2944,0.5672
2020-02-19,1.2627,-2.449
2020-02-20,1.2836,1.6552
2020-02-21,1.3016,1.4023
2020-02-24,1.3275,1.9899
2020-02-25,1.3431,1.1751
2020-02-26,1.2918,-3.8195
2020-02-27,1.3159,1.8656
2020-02-28,1.2835,-2.4622
2020-03-02,1.3222,3.0152
2020-03-03,1.3629,3.0782
2020-03-04,1.3482,-1.0786
2020-03-05,1.3647,1.2239
2020-03-06,1.3777,0.9526
2020-03-09,1.3447,-2.3953
2020-03-10,1.3423,-0.1785
2020-03-11,1.3229,-1.4453
2020-03-12,1.2821,-3.0841
2020-03-13,1.2623,-1.5443
2020-03-16,1.2031,-4.6899
2020-03-17,1.1969,-0.5153
2020-03-18,1.181,-1.3284
2020-03-19,1.1619,-1.6173
2020-03-20,1.1949,2.8402
2020-03-23,1.1633,-2.6446
2020-03-24,1.1989,3.0603
2020-03-25,1.2506,4.3123
2020-03-26,1.2832,2.6067
2020-03-27,1.2619,-1.6599
2020-03-30,1.2303,-2.5042
2020-03-31,1.2328,0.2032
2020-04-01,1.2237,-0.7382
2020-04-02,1.2505,2.1901
2020-04-03,1.2554,0.3918
2020-04-07,1.2919,2.9074
2020-04-08,1.2885,-0.2632
2020-04-09,1.3369,3.7563
2020-04-10,1.3124,-1.8326
2020-04-13,1.3144,0.1524
2020-04-14,1.339,1.8716
2020-04-15,1.3338,-0.3883
2020-04-16,1.3623,2.1368
2020-04-17,1.3492,-0.9616
2020-04-20,1.3893,2.9721
2020-04-21,1.3741,-1.0941
2020-04-22,1.3863,0.8879
2020-04-23,1.3918,0.3967
2020-04-24,1.359,-2.3567
2020-04-27,1.3751,1.1847
2020-04-28,1.3854,0.749
2020-04-29,1.3675,-1.292
2020-04-30,1.3535,-1.0238
2020-05-06,1.3787,1.8618
2020-05-07,1.3853,0.4787
2020-05-08,1.4011,1.1405
2020-05-11,1.382,-1.3632
2020-05-12,1.4112,2.1129
2020-05-13,1.4582,3.3305
2020-05-14,1.4392,-1.303
2020-05-15,1.4273,-0.8268
2020-05-18,1.4536,1.8426
2020-05-19,1.4608,0.4953
2020-05-20,1.435,-1.7662
2020-05-21,1.4474,0.8641
2020-05-22,1.4098,-2.5978
2020-05-25,1.4203,0.7448
2020-05-26,1.4615,2.9008
2020-05-27,1.4245,-2.5316
2020-05-28,1.413,-0.8073
2020-05-29,1.4497,2.5973
2020-06-01,1.4814,2.1867
2020-06-02,1.4538,-1.8631
2020-06-03,1.4608,0.4815
2020-06-04,1.4734,0.8625
2020-06-05,1.4815,0.5497
2020-06-08,1.4585,-1.5525
2020-06-09,1.4776,1.3096
2020-06-10,1.504,1.7867
2020-06-11,1.0,-0.4141
2020-06-12,1.0188,1.88
2020-06-15,1.0343,1.5214
2020-06-16,1.059,2.3881
2020-06-17,1.0699,1.0293
2020-06-18,1.0444,-2.3834
2020-06-19,1.0767,3.0927
2020-06-22,1.0808,0.3808
2020-06-23,1.1063,2.3594
2020-06-24,1.1021,-0.3796
2020-06-29,1.1228,1.8782
2020-06-30,1.1409,1.612
2020-07-01,1.1174,-2.0598
2020-07-02,1.1025,-1.3335
2020-07-03,1.1301,2.5034
2020-07-06,1.1257,-0.3893
2020-07-07,1.1483,2.0076
2020-07-08,1.1589,0.9231
2020-07-09,1.2007,3.6069
2020-07-10,1.223,1.8572
2020-07-13,1.2613,3.1316
2020-07-14,1.2368,-1.9424
2020-07-15,1.2473,0.849
2020-07-16,1.188,-4.7543
2020-07-17,1.2051,1.4394
2020-07-20,1.199,-0.5062
2020-07-21,1.2375,3.211
2020-07-22,1.2531,1.2606
2020-07-23,1.2776,1.9552
2020-07-24,1.1996,-6.1052
2020-07-27,1.2114,0.9837
2020-07-28,1.2262,1.2217
2020-07-29,1.2521,2.1122
2020-07-30,1.2472,-0.3913
2020-07-31,1.2649,1.4192
2020-08-03,1.2864,1.6997
2020-08-04,1.2819,-0.3498
2020-08-05,1.2931,0.8737
2020-08-06,1.2706,-1.74
2020-08-07,1.2476,-1.8102
2020-08-10,1.2508,0.2565
2020-08-11,1.2305,-1.623
2020-08-12,1.1978,-2.6575
2020-08-13,1.19,-0.6512
2020-08-14,1.199,0.7563
2020-08-17,1.2076,0.7173
2020-08-18,1.2163,0.7204
2020-08-19,1.1862,-2.4747
2020-08-20,1.1813,-0.4131
2020-08-21,1.193,0.9904
2020-08-24,1.2087,1.32
2020-08-25,1.2174,0.72
2020-08-26,1.2193,0.16
2020-08-27,1.2396,1.66
2020-08-28,1.271,2.53
2020-08-31,1.2643,-0.53
2020-09-01,1.2715,0.57
2020-09-02,1.271,-0.04
2020-09-03,1.2641,-0.54
2020-09-04,1.2371,-2.14
2020-09-07,1.1933,-3.54
2020-09-08,1.1902,-0.26
2020-09-09,1.1486,-3.5
2020-09-10,1.1396,-0.78
2020-09-11,1.1562,1.46
2020-09-14,1.1598,0.31
2020-09-15,1.1727,1.11
2020-09-16,1.1492,-2.0
2020-09-17,1.1374,-1.03
2020-09-18,1.1504,1.14
2020-09-21,1.1376,-1.11
2020-09-22,1.1487,0.98
2020-09-23,1.1745,2.25
2020-09-24,1.1551,-1.65
2020-09-25,1.1619,0.59
2020-09-28,1.1515,-0.9
2020-09-29,1.1712,1.71
2020-09-30,1.1896,1.57
2020-10-09,1.2194,2.51
2020-10-12,1.2667,3.88
2020-10-13,1.2827,1.26
2020-10-14,1.2844,0.13
2020-10-15,1.2699,-1.13
2020-10-16,1.2736,0.29
2020-10-19,1.241,-2.56
2020-10-20,1.2545,1.09
2020-10-21,1.2534,-0.09
2020-10-22,1.245,-0.67
2020-10-23,1.2109,-2.74
2020-10-26,1.2219,0.91
2020-10-27,1.2553,2.73
2020-10-28,1.2675,0.97
2020-10-29,1.2975,2.37
2020-10-30,1.2715,-2.0
2020-11-02,1.2697,-0.14
2020-11-03,1.2835,1.09
2020-11-04,1.2849,0.11
2020-11-05,1.2749,-0.78
2020-11-06,1.2457,-2.29
2020-11-09,1.2798,2.74
2020-11-10,1.2518,-2.19
2020-11-11,1.2203,-2.52
2020-11-12,1.232,0.96
2020-11-13,1.2321,0.01
2020-11-16,1.2426,0.85
2020-11-17,1.2057,-2.97
2020-11-18,1.1698,-2.98
2020-11-19,1.1786,0.75
2020-11-20,1.1916,1.1
2020-11-23,1.1875,-0.34
2020-11-24,1.1775,-0.84
2020-11-25,1.1435,-2.89
2020-11-26,1.1458,0.2
2020-11-27,1.1491,0.29
2020-11-30,1.1497,0.05
2020-12-01,1.1851,3.08
2020-12-02,1.1835,-0.14
2020-12-03,1.209,2.15
2020-12-04,1.2241,1.25
2020-12-07,1.2231,-0.08
2020-12-08,1.2289,0.47
2020-12-09,1.2088,-1.64
2020-12-10,1.2317,1.89
2020-12-11,1.22,-0.95
2020-12-14,1.2434,1.92
2020-12-15,1.2415,0.98
2020-12-16,1.248,0.52
2020-12-17,1.2655,1.4
2020-12-18,1.2518,-1.08
2020-12-21,1.2767,1.99
2020-12-22,1.2781,0.11
2020-12-23,1.2737,-0.34
2020-12-24,1.2683,-0.42
2020-12-25,1.2894,1.66
2020-12-28,1.2834,-0.47
2020-12-29,1.2815,-0.15
2020-12-30,1.297,1.21
2020-12-31,1.3156,1.43
2021-01-04,1.3102,-0.41
2021-01-05,1.3336,1.79
2021-01-06,1.3591,1.91
2021-01-07,1.3705,0.84
2021-01-08,1.3716,0.08
2021-01-11,1.3751,0.26
2021-01-12,1.3892,1.03
2021-01-13,1.3675,-1.56
2021-01-14,1.3695,0.15
2021-01-15,1.3662,-0.24
2021-01-18,1.3815,1.12
2021-01-19,1.3539,-2.0
2021-01-20,1.4107,4.2
2021-01-21,1.455,3.14
2021-01-22,1.5367,5.62
2021-01-25,1.5531,1.07
2021-01-26,1.4934,-3.84
2021-01-27,1.4863,-0.48
2021-01-28,1.4314,-3.69
2021-01-29,1.4258,-0.39
2021-02-01,1.4585,2.29
2021-02-02,1.4703,0.81
2021-02-03,1.4747,0.3
2021-02-04,1.4538,-1.42
2021-02-05,1.4825,1.97
2021-02-08,1.4991,1.12
2021-02-09,1.5275,1.89
2021-02-10,1.5651,2.46
2021-02-18,1.4965,-4.38
2021-02-19,1.5132,1.12
2021-02-22,1.448,-4.31
2021-02-23,1.4274,-1.42
2021-02-24,1.3755,-3.64
2021-02-25,1.3713,-0.31
2021-02-26,1.3353,-2.63
2021-03-01,1.3534,1.36
2021-03-02,1.3283,-1.85
2021-03-03,1.3506,1.68
2021-03-04,1.2891,-4.55
2021-03-05,1.2927,0.28
2021-03-08,1.2191,-5.69
2021-03-09,1.1836,-2.91
2021-03-10,1.211,2.31
2021-03-11,1.2425,2.6
2021-03-12,1.2447,0.18
2021-03-15,1.1868,-4.65
2021-03-16,1.1935,0.56
2021-03-17,1.2035,0.84
2021-03-18,1.223,1.62
2021-03-19,1.1984,-2.01
2021-03-22,1.2004,0.17
2021-03-23,1.1955,-0.41
2021-03-24,1.1976,0.18
2021-03-25,1.2167,1.59
2021-03-26,1.2523,2.93
2021-03-29,1.2545,0.18
2021-03-30,1.274,1.55
2021-03-31,1.2674,-0.52
2021-04-01,1.3007,2.63
2021-04-02,1.3119,0.86
2021-04-06,1.2886,-1.78
2021-04-07,1.2749,-1.06
2021-04-08,1.2977,1.79
2021-04-09,1.2836,-1.09
2021-04-12,1.2403,-3.37
2021-04-13,1.2552,1.2
2021-04-14,1.2657,0.84
2021-04-15,1.264,-0.13
2021-04-16,1.2619,-0.17
2021-04-19,1.2893,2.17
2021-04-20,1.3032,1.08
2021-04-21,1.323,1.52
2021-04-22,1.3238,0.06
2021-04-23,1.3724,3.67
2021-04-26,1.3676,-0.35
2021-04-27,1.3996,2.34
2021-04-28,1.4104,0.77
2021-04-29,1.4104,0.0
2021-04-30,1.4165,0.43
2021-05-06,1.3754,-2.9
2021-05-07,1.329,-3.37
2021-05-10,1.34,0.83
2021-05-11,1.3626,1.69
2021-05-12,1.3922,2.17
2021-05-13,1.3987,0.47
2021-05-14,1.4071,0.6
2021-05-17,1.441,2.41
2021-05-18,1.4315,-0.66
2021-05-19,1.4184,-0.92
2021-05-20,1.4342,1.11
2021-05-21,1.4408,0.46
2021-05-24,1.4369,-0.27
2021-05-25,1.471,2.37
2021-05-26,1.4663,-0.32
2021-05-27,1.4928,1.81
2021-05-28,1.4612,-2.12
2021-05-31,1.4765,1.05
2021-06-01,1.5065,2.03
2021-06-02,1.4753,-2.07
2021-06-03,1.4617,-0.92
2021-06-04,1.4781,1.12
2021-06-07,1.4801,0.14
2021-06-08,1.466,-0.95
2021-06-09,1.4719,0.4
2021-06-10,1.4837,0.8
2021-06-11,1.4723,-0.77
2021-06-15,1.4566,-1.07
2021-06-16,1.4037,-3.63
2021-06-17,1.421,1.23
2021-06-18,1.4455,1.72
2021-06-21,1.471,1.76
2021-06-22,1.5068,2.43
2021-06-23,1.4984,-0.56
2021-06-24,1.4741,-1.62
2021-06-25,1.5167,2.89
2021-06-28,1.5371,1.35
2021-06-29,1.5348,-0.15
2021-06-30,1.5393,0.29
2021-07-01,1.5647,1.65
2021-07-02,1.4884,-4.88
2021-07-05,1.4921,0.25
2021-07-06,1.4233,-4.61
2021-07-07,1.4707,3.33
2021-07-08,1.4293,-2.81
2021-07-09,1.4262,-0.22
2021-07-12,1.4669,2.85
2021-07-13,1.4661,-0.05
2021-07-14,1.481,1.02
2021-07-15,1.4872,0.42
2021-07-16,1.4421,-3.03
2021-07-19,1.4619,1.37
2021-07-20,1.4631,0.08
2021-07-21,1.4766,0.92
2021-07-22,1.4453,-2.12
2021-07-23,1.3975,-3.31
2021-07-26,1.3233,-5.31
2021-07-27,1.2996,-1.79
2021-07-28,1.3442,3.43
2021-07-29,1.3746,2.26
2021-07-30,1.3438,-2.24
2021-08-02,1.361,1.28
2021-08-03,1.4108,3.66
2021-08-04,1.3957,-1.07
2021-08-05,1.3836,-0.87
2021-08-06,1.3433,-2.91
2021-08-09,1.351,0.57
2021-08-10,1.3652,1.05
2021-08-11,1.3399,-1.85
2021-08-12,1.3176,-1.66
2021-08-13,1.3094,-0.62
2021-08-16,1.3122,0.21
2021-08-17,1.2554,-4.33
2021-08-18,1.2571,0.14
2021-08-19,1.2567,-0.03
2021-08-20,1.1741,-6.57
2021-08-23,1.184,0.84
2021-08-24,1.2206,3.09
2021-08-25,1.2352,1.2
2021-08-26,1.1954,-3.22
2021-08-27,1.1913,-0.34
2021-08-30,1.1784,-1.08
2021-08-31,1.1648,-1.15
2021-09-01,1.1675,0.23
2021-09-02,1.1335,-2.91
2021-09-03,1.1426,0.8
2021-09-06,1.2024,5.23
2021-09-07,1.1997,-0.22
2021-09-08,1.1846,-1.26
2021-09-09,1.1877,0.26
2021-09-10,1.1822,-0.46
2021-09-13,1.1793,-0.25
2021-09-14,1.1992,1.69
2021-09-15,1.1854,-1.15
2021-09-16,1.1972,1.0
2021-09-17,1.2582,5.1
2021-09-22,1.2651,0.55
2021-09-23,1.256,-0.72
2021-09-24,1.269,1.04
2021-09-27,1.2801,0.87
2021-09-28,1.2748,-0.41
2021-09-29,1.2595,-1.2
2021-09-30,1.2769,1.38
2021-10-08,1.2711,-0.45
2021-10-11,1.2432,-2.19
2021-10-12,1.2487,0.44
2021-10-13,1.2736,1.99
2021-10-14,1.2426,-2.43
2021-10-15,1.2252,-1.4
2021-10-18,1.2024,-1.86
2021-10-19,1.2199,1.46
2021-10-20,1.1951,-2.03
2021-10-21,1.1985,0.28
2021-10-22,1.1932,-0.44
2021-10-25,1.2085,1.28
2021-10-26,1.2041,-0.36
2021-10-27,1.1812,-1.9
2021-10-28,1.1781,-0.26
2021-10-29,1.2032,2.13
2021-11-01,1.1735,-2.47
2021-11-02,1.1666,-0.59
2021-11-03,1.1771,0.9
2021-11-04,1.1698,-0.62
2021-11-05,1.1682,-0.14
2021-11-08,1.1418,-2.26
2021-11-09,1.159,1.51
2021-11-10,1.1627,0.32
2021-11-11,1.1702,0.65
2021-11-12,1.1652,-0.43
2021-11-15,1.1815,1.4
2021-11-16,1.2122,2.6
2021-11-17,1.2072,-0.41
2021-11-18,1.1784,-2.39
2021-11-19,1.1773,-0.09
2021-11-22,1.1719,-0.46
2021-11-23,1.1727,0.07
2021-11-24,1.1817,0.77
2021-11-25,1.1915,0.83
2021-11-26,1.1927,0.1
2021-11-29,1.1869,-0.49
2021-11-30,1.186,-0.08
2021-12-01,1.1723,-1.16
2021-12-02,1.1521,-1.72
2021-12-03,1.1584,0.55
2021-12-06,1.1398,-1.61
2021-12-07,1.1429,0.27
2021-12-08,1.1566,1.2
2021-12-09,1.1858,2.52
2021-12-10,1.1767,-0.77
2021-12-13,1.1709,-0.49
2021-12-14,1.1754,0.38
2021-12-15,1.1332,-3.59
2021-12-16,1.139,0.51
2021-12-17,1.1247,-1.26
2021-12-20,1.0997,-2.22
2021-12-21,1.1136,1.26
2021-12-22,1.1136,0.0
2021-12-23,1.1054,-0.74
2021-12-24,1.1014,-0.36
2021-12-27,1.112,0.96
2021-12-28,1.1254,1.21
2021-12-29,1.1247,-0.06
2021-12-30,1.137,1.09
2021-12-31,1.1282,-0.77
2022-01-04,1.0863,-3.71
2022-01-05,1.0704,-1.46
2022-01-06,1.0511,-1.8
2022-01-07,1.0434,-0.73
2022-01-10,1.0574,1.34
2022-01-11,1.05,-0.7
2022-01-12,1.0713,2.03
2022-01-13,1.0571,-1.33
2022-01-14,1.0716,1.37
2022-01-17,1.0719,0.03
2022-01-18,1.0585,-1.25
2022-01-19,1.0378,-1.96
2022-01-20,1.0289,-0.86
2022-01-21,1.0005,-2.76
2022-01-24,1.0033,0.28
2022-01-25,0.9808,-2.24
